time,distance,filtered,setpoint,error,control,beam_angle
4.514,34.0,34.0,40.0,6.0,2.0,-0.71
4.578,34.0,34.0,40.0,6.0,2.0,-0.71
4.642,34.0,34.0,40.0,6.0,2.0,-0.71
4.706,34.0,34.0,40.0,6.0,2.0,-0.71
4.77,34.0,34.0,40.0,6.0,2.0,-0.71
4.834,34.0,34.0,40.0,6.0,2.0,-0.71
4.898,34.0,34.0,40.0,6.0,2.0,-0.71
4.962,34.0,34.0,40.0,6.0,2.0,-0.71
5.026,34.0,34.0,40.0,6.0,2.0,-0.71
5.09,34.0,34.0,40.0,6.0,2.0,-0.71
5.154,34.0,34.0,40.0,6.0,2.0,-0.71
5.218,34.0,34.0,40.0,6.0,2.0,-0.71
5.282,34.0,34.0,40.0,6.0,2.0,-0.71
5.346,34.0,34.0,40.0,6.0,2.0,-0.71
5.41,34.0,34.0,40.0,6.0,2.0,-0.71
5.474,34.0,34.0,40.0,6.0,2.0,-0.71
5.538,34.0,34.0,40.0,6.0,2.0,-0.71
5.602,34.0,34.0,40.0,6.0,2.0,-0.71
5.666,34.0,34.0,40.0,6.0,2.0,-0.71
5.73,34.0,34.0,40.0,6.0,2.0,-0.71
5.794,34.0,34.0,40.0,6.0,2.0,-0.71
5.858,34.0,34.0,40.0,6.0,2.0,-0.71
5.922,34.0,34.0,40.0,6.0,2.0,-0.71
5.986,34.0,34.0,40.0,6.0,2.0,-0.71
6.05,34.0,34.0,40.0,6.0,2.0,-0.71
6.114,34.0,34.0,40.0,6.0,2.0,-0.71
6.178,34.0,34.0,40.0,6.0,2.0,-0.71
6.242,34.0,34.0,40.0,6.0,2.0,-0.71
6.306,34.0,34.0,40.0,6.0,2.0,-0.71
6.37,34.0,34.0,40.0,6.0,2.0,-0.71
6.434,34.0,34.0,40.0,6.0,2.0,-0.71
6.498,34.0,34.0,40.0,6.0,2.0,-0.71
6.562,34.0,34.0,40.0,6.0,2.0,-0.71
