time,distance,filtered,setpoint,error,control,beam_angle
0.0,123.0,123.0,123.0,0.0,0.0,-0.41
0.064,123.0,123.0,123.0,0.0,0.0,-0.41
0.128,123.0,123.0,123.0,0.0,0.0,-0.41
0.192,123.0,123.0,123.0,0.0,0.0,-0.41
0.256,123.0,123.0,123.0,0.0,0.0,-0.41
0.32,123.0,123.0,123.0,0.0,0.0,-0.41
0.384,123.0,123.0,123.0,0.0,0.0,-0.41
0.448,123.0,123.0,123.0,0.0,0.0,-0.41
0.512,123.0,123.0,123.0,0.0,0.0,-0.41
0.576,123.0,123.0,123.0,0.0,0.0,-0.41
0.64,123.0,123.0,123.0,0.0,0.0,-0.41
0.704,123.0,123.0,123.0,0.0,0.0,-0.41
0.768,123.0,123.0,123.0,0.0,0.0,-0.41
0.832,123.0,123.0,123.0,0.0,0.0,-0.41
0.896,123.0,123.0,123.0,0.0,0.0,-0.41
0.96,123.0,123.0,123.0,0.0,0.0,-0.41
1.024,123.0,123.0,211.0,88.0,11.0,-0.41
1.089,123.0,123.0,211.0,88.0,23.0,-0.41
1.154,123.0,123.0,211.0,88.0,23.0,-0.51
1.219,123.0,123.0,211.0,88.0,23.0,-0.51
1.284,125.0,124.0,211.0,87.0,21.0,-4.98
1.349,128.0,127.0,211.0,84.0,16.0,-4.89
1.414,133.0,132.0,211.0,79.0,13.0,-4.79
1.479,137.0,136.0,211.0,75.0,11.0,-4.58
1.544,149.0,145.0,211.0,66.0,7.0,-3.56
1.609,155.0,154.0,211.0,57.0,-1.0,-2.75
1.674,168.0,166.0,211.0,45.0,-11.0,-2.45
1.739,179.0,176.0,211.0,35.0,-11.0,-0.71
1.804,184.0,182.0,211.0,29.0,-9.0,-0.71
1.869,198.0,193.0,211.0,18.0,-9.0,1.52
1.934,201.0,200.0,211.0,11.0,-12.0,1.42
1.999,207.0,206.0,211.0,5.0,-10.0,1.02
2.064,212.0,210.0,211.0,1.0,-9.0,1.32
2.129,214.0,213.0,211.0,-2.0,-5.0,1.42
2.194,215.0,215.0,211.0,-4.0,-4.0,1.12
2.259,217.0,217.0,211.0,-6.0,-4.0,1.22
2.324,219.0,218.0,211.0,-7.0,-3.0,0.51
2.389,219.0,219.0,211.0,-8.0,-3.0,0.51
2.454,219.0,219.0,211.0,-8.0,-2.0,0.51
2.519,219.0,219.0,211.0,-8.0,-2.0,0.51
2.584,220.0,220.0,211.0,-9.0,-4.0,0.2
2.649,220.0,220.0,211.0,-9.0,-3.0,0.2
2.714,220.0,220.0,211.0,-9.0,-2.0,0.1
2.779,220.0,220.0,211.0,-9.0,-2.0,0.1
2.844,220.0,220.0,211.0,-9.0,-2.0,0.2
2.909,220.0,220.0,211.0,-9.0,-2.0,0.2
2.974,220.0,220.0,211.0,-9.0,-2.0,0.2
3.039,220.0,220.0,211.0,-9.0,-2.0,0.2
3.104,220.0,220.0,211.0,-9.0,-2.0,0.2
3.169,220.0,220.0,211.0,-9.0,-2.0,0.2
3.234,220.0,220.0,211.0,-9.0,-2.0,0.2
3.299,220.0,220.0,211.0,-9.0,-2.0,0.1
3.364,220.0,220.0,211.0,-9.0,-2.0,0.2
3.429,220.0,220.0,211.0,-9.0,-2.0,0.2
3.494,220.0,220.0,211.0,-9.0,-2.0,0.2
3.559,220.0,220.0,211.0,-9.0,-2.0,0.2
3.624,220.0,220.0,211.0,-9.0,-2.0,0.2
3.689,220.0,220.0,211.0,-9.0,-2.0,0.2
3.754,220.0,220.0,211.0,-9.0,-2.0,0.2
3.819,220.0,220.0,211.0,-9.0,-2.0,0.2
3.884,220.0,220.0,211.0,-9.0,-2.0,0.2
3.949,220.0,220.0,211.0,-9.0,-2.0,0.2
4.014,220.0,220.0,211.0,-9.0,-2.0,0.2
4.079,220.0,220.0,211.0,-9.0,-2.0,0.2
4.144,220.0,220.0,211.0,-9.0,-2.0,0.2
4.209,220.0,220.0,211.0,-9.0,-2.0,0.2
4.274,220.0,220.0,211.0,-9.0,-2.0,0.2
4.339,220.0,220.0,211.0,-9.0,-2.0,0.2
4.404,220.0,220.0,211.0,-9.0,-2.0,0.2
4.469,220.0,220.0,211.0,-9.0,-2.0,0.2
4.534,220.0,220.0,211.0,-9.0,-2.0,0.2
4.599,220.0,220.0,211.0,-9.0,-2.0,0.2
4.664,220.0,220.0,211.0,-9.0,-2.0,0.2
4.729,220.0,220.0,211.0,-9.0,-2.0,0.2
4.794,220.0,220.0,211.0,-9.0,-2.0,0.2
4.859,220.0,220.0,211.0,-9.0,-2.0,0.2
4.924,220.0,220.0,211.0,-9.0,-2.0,0.2
4.989,220.0,220.0,211.0,-9.0,-2.0,0.2
5.054,220.0,220.0,211.0,-9.0,-2.0,0.2
5.119,220.0,220.0,211.0,-9.0,-2.0,0.2
5.184,220.0,220.0,211.0,-9.0,-2.0,0.2
5.249,220.0,220.0,211.0,-9.0,-2.0,0.2
5.314,220.0,220.0,211.0,-9.0,-2.0,0.2
5.379,220.0,220.0,211.0,-9.0,-2.0,0.2
5.444,220.0,220.0,211.0,-9.0,-2.0,0.2
5.509,220.0,220.0,211.0,-9.0,-2.0,0.2
5.574,220.0,220.0,211.0,-9.0,-2.0,0.2
5.639,220.0,220.0,211.0,-9.0,-2.0,0.2
