time,distance,filtered,setpoint,error,control,beam_angle
1.666,112.0,112.0,30.0,0.0,107.0,1.41
1.7,111.0,112.0,30.0,0.0,107.0,1.3
1.734,111.0,111.0,30.0,0.0,107.0,1.3
1.768,110.0,111.0,30.0,0.0,107.0,1.41
1.802,109.0,110.0,30.0,0.0,107.0,0.68
1.836,109.0,109.0,30.0,0.0,107.0,0.68
1.87,109.0,109.0,30.0,0.0,107.0,0.68
1.904,108.0,108.0,30.0,0.0,107.0,-1.4
1.939,108.0,108.0,30.0,0.0,107.0,-1.4
1.974,108.0,108.0,30.0,0.0,107.0,-1.4
2.009,108.0,108.0,30.0,0.0,107.0,-1.4
2.044,110.0,110.0,30.0,0.0,107.0,-1.19
2.079,112.0,112.0,30.0,0.0,107.0,-1.19
2.114,112.0,112.0,30.0,0.0,107.0,-1.19
2.149,112.0,112.0,30.0,0.0,107.0,-1.19
2.184,115.0,114.0,30.0,0.0,107.0,-1.09
2.219,115.0,115.0,30.0,0.0,92.0,-1.09
2.253,115.0,115.0,30.0,0.0,92.0,-1.09
2.287,121.0,119.0,30.0,0.0,92.0,-1.19
2.321,125.0,123.0,30.0,0.0,92.0,-1.19
2.355,125.0,124.0,30.0,0.0,92.0,-1.19
2.389,127.0,127.0,30.0,0.0,92.0,-0.78
2.423,127.0,127.0,30.0,0.0,92.0,-0.78
2.457,133.0,131.0,30.0,0.0,92.0,1.2
2.491,134.0,133.0,30.0,0.0,92.0,1.3
2.525,137.0,136.0,30.0,0.0,92.0,1.3
2.559,138.0,137.0,30.0,0.0,92.0,1.3
2.593,138.0,137.0,30.0,0.0,92.0,1.3
2.627,138.0,138.0,30.0,0.0,92.0,1.3
2.661,139.0,139.0,30.0,0.0,92.0,1.3
2.695,139.0,139.0,30.0,0.0,92.0,1.3
2.729,139.0,139.0,30.0,0.0,92.0,1.3
2.763,139.0,139.0,30.0,0.0,92.0,1.3
2.797,138.0,138.0,30.0,0.0,92.0,1.3
2.831,138.0,138.0,30.0,0.0,92.0,1.3
2.865,137.0,137.0,30.0,0.0,92.0,1.3
2.899,136.0,136.0,30.0,0.0,105.0,1.3
2.933,135.0,135.0,30.0,0.0,105.0,1.3
2.967,135.0,135.0,30.0,0.0,105.0,1.3
3.001,134.0,134.0,30.0,0.0,105.0,1.41
3.035,134.0,134.0,30.0,0.0,105.0,1.41
3.069,132.0,133.0,30.0,0.0,105.0,1.2
3.103,129.0,130.0,30.0,0.0,105.0,-0.78
3.137,129.0,129.0,30.0,0.0,105.0,-0.78
3.171,129.0,129.0,30.0,0.0,105.0,-0.78
3.205,127.0,127.0,30.0,0.0,105.0,-0.98
3.239,126.0,126.0,30.0,0.0,105.0,-0.77
3.273,126.0,126.0,30.0,0.0,105.0,-0.77
3.307,125.0,125.0,30.0,0.0,105.0,-0.77
3.341,123.0,124.0,30.0,0.0,105.0,-0.77
3.375,123.0,123.0,30.0,0.0,105.0,-0.77
3.409,123.0,123.0,30.0,0.0,105.0,-0.77
3.443,123.0,123.0,30.0,0.0,105.0,-0.77
3.477,123.0,123.0,30.0,0.0,105.0,-0.77
3.511,123.0,123.0,30.0,0.0,105.0,-0.77
3.545,124.0,123.0,30.0,0.0,105.0,-0.77
3.579,124.0,124.0,30.0,0.0,91.0,-0.77
3.613,124.0,124.0,30.0,0.0,91.0,-0.77
3.647,124.0,124.0,30.0,0.0,91.0,-0.77
3.681,124.0,124.0,30.0,0.0,91.0,-0.77
3.715,124.0,124.0,30.0,0.0,91.0,-0.77
3.749,124.0,124.0,30.0,0.0,91.0,-0.67
3.783,125.0,125.0,30.0,0.0,91.0,1.3
3.817,125.0,125.0,30.0,0.0,91.0,1.3
3.851,122.0,123.0,30.0,0.0,91.0,1.82
3.885,122.0,122.0,30.0,0.0,91.0,1.82
3.919,122.0,122.0,30.0,0.0,91.0,1.82
3.953,118.0,119.0,30.0,0.0,91.0,1.82
3.987,118.0,118.0,30.0,0.0,91.0,1.82
4.021,117.0,118.0,30.0,0.0,91.0,1.82
4.055,115.0,115.0,30.0,0.0,91.0,1.82
4.089,115.0,115.0,30.0,0.0,91.0,1.82
4.123,113.0,114.0,30.0,0.0,91.0,1.72
4.157,113.0,113.0,30.0,0.0,91.0,1.72
4.191,109.0,110.0,30.0,0.0,91.0,1.82
4.225,109.0,109.0,30.0,0.0,91.0,1.82
4.259,107.0,108.0,30.0,0.0,104.0,1.82
4.293,104.0,105.0,30.0,0.0,104.0,1.82
4.327,102.0,103.0,30.0,0.0,104.0,1.82
4.361,102.0,102.0,30.0,0.0,104.0,1.82
4.395,99.0,100.0,30.0,0.0,104.0,1.1
4.429,99.0,99.0,30.0,0.0,104.0,1.1
4.463,96.0,97.0,30.0,0.0,104.0,0.06
4.497,93.0,94.0,30.0,0.0,104.0,-0.77
4.531,92.0,93.0,30.0,0.0,104.0,-0.78
4.565,92.0,92.0,30.0,0.0,104.0,-0.78
4.599,92.0,92.0,30.0,0.0,104.0,-0.78
4.633,91.0,92.0,30.0,0.0,104.0,-0.67
4.667,92.0,92.0,30.0,0.0,104.0,-0.57
4.701,92.0,92.0,30.0,0.0,104.0,-0.57
4.735,93.0,92.0,30.0,0.0,104.0,-0.67
4.769,93.0,92.0,30.0,0.0,104.0,-0.67
4.803,94.0,94.0,30.0,0.0,104.0,-0.67
4.837,94.0,94.0,30.0,0.0,104.0,-0.67
4.871,96.0,95.0,30.0,0.0,104.0,-0.67
4.905,97.0,96.0,30.0,0.0,104.0,-0.67
4.939,97.0,97.0,30.0,0.0,104.0,-0.67
4.973,99.0,99.0,30.0,0.0,93.0,-0.67
5.007,99.0,99.0,30.0,0.0,93.0,-0.67
5.041,102.0,101.0,30.0,0.0,93.0,-0.57
5.075,102.0,102.0,30.0,0.0,93.0,-0.57
5.109,106.0,104.0,30.0,0.0,93.0,-0.26
5.143,106.0,105.0,30.0,0.0,93.0,-0.26
5.177,111.0,110.0,30.0,0.0,93.0,1.2
5.211,113.0,112.0,30.0,0.0,93.0,1.2
5.245,113.0,113.0,30.0,0.0,93.0,1.2
5.279,113.0,113.0,30.0,0.0,93.0,1.2
5.313,115.0,115.0,30.0,0.0,93.0,1.2
5.347,116.0,116.0,30.0,0.0,93.0,1.2
5.381,118.0,117.0,30.0,0.0,93.0,1.2
5.415,118.0,118.0,30.0,0.0,93.0,1.2
5.449,118.0,118.0,30.0,0.0,93.0,1.2
5.483,120.0,119.0,30.0,0.0,93.0,1.2
5.517,120.0,120.0,30.0,0.0,107.0,1.2
5.551,121.0,120.0,30.0,0.0,107.0,1.2
5.585,122.0,121.0,30.0,0.0,107.0,1.2
5.619,122.0,122.0,30.0,0.0,107.0,1.2
5.653,122.0,122.0,30.0,0.0,107.0,0.26
5.687,122.0,122.0,30.0,0.0,107.0,0.26
5.721,122.0,122.0,30.0,0.0,107.0,-1.4
5.756,122.0,122.0,30.0,0.0,107.0,-1.4
5.791,123.0,123.0,30.0,0.0,107.0,-1.4
5.826,125.0,124.0,30.0,0.0,107.0,-1.19
5.861,126.0,125.0,30.0,0.0,107.0,-1.09
5.896,126.0,125.0,30.0,0.0,107.0,-1.09
5.931,127.0,126.0,30.0,0.0,107.0,-1.19
5.966,127.0,126.0,30.0,0.0,107.0,-1.19
6.001,127.0,126.0,30.0,0.0,107.0,-1.19
6.036,129.0,128.0,30.0,0.0,107.0,-1.19
6.071,129.0,128.0,30.0,0.0,107.0,-1.19
6.106,130.0,129.0,30.0,0.0,107.0,-1.29
6.141,130.0,129.0,30.0,0.0,107.0,-1.29
6.176,132.0,131.0,30.0,0.0,93.0,-1.29
6.21,134.0,133.0,30.0,0.0,93.0,-1.4
6.244,134.0,133.0,30.0,0.0,93.0,-1.4
6.278,134.0,133.0,30.0,0.0,93.0,-1.4
6.312,136.0,135.0,30.0,0.0,93.0,-1.19
6.346,136.0,136.0,30.0,0.0,93.0,-1.19
6.38,139.0,138.0,30.0,0.0,93.0,-0.37
6.414,143.0,141.0,30.0,0.0,93.0,1.2
6.448,143.0,142.0,30.0,0.0,93.0,1.2
6.482,143.0,142.0,30.0,0.0,93.0,1.2
6.516,144.0,144.0,30.0,0.0,93.0,1.2
6.55,144.0,144.0,30.0,0.0,93.0,1.2
6.584,145.0,144.0,30.0,0.0,93.0,1.1
6.618,145.0,145.0,30.0,0.0,93.0,1.1
6.652,145.0,145.0,30.0,0.0,93.0,1.2
6.686,144.0,144.0,30.0,0.0,93.0,1.2
6.72,144.0,144.0,30.0,0.0,93.0,1.2
6.754,144.0,144.0,30.0,0.0,93.0,1.2
6.788,144.0,144.0,30.0,0.0,93.0,1.2
6.822,144.0,144.0,30.0,0.0,93.0,1.2
6.856,144.0,144.0,30.0,0.0,104.0,1.2
6.89,144.0,144.0,30.0,0.0,104.0,1.2
6.924,144.0,144.0,30.0,0.0,104.0,1.2
6.958,144.0,144.0,30.0,0.0,104.0,0.89
6.992,144.0,144.0,30.0,0.0,104.0,0.89
7.026,144.0,144.0,30.0,0.0,104.0,-0.57
7.06,144.0,144.0,30.0,0.0,104.0,-0.98
7.094,144.0,144.0,30.0,0.0,104.0,-0.98
7.128,146.0,145.0,30.0,0.0,104.0,-0.77
7.162,146.0,146.0,30.0,0.0,104.0,-0.77
7.196,146.0,146.0,30.0,0.0,104.0,-0.77
7.23,146.0,146.0,30.0,0.0,104.0,-0.77
7.264,149.0,148.0,30.0,0.0,104.0,-0.88
7.298,150.0,149.0,30.0,0.0,104.0,-0.88
7.332,150.0,150.0,30.0,0.0,104.0,-0.88
7.366,152.0,151.0,30.0,0.0,94.0,-0.88
7.4,153.0,152.0,30.0,0.0,94.0,-0.77
7.434,153.0,153.0,30.0,0.0,94.0,-0.77
7.468,155.0,155.0,30.0,0.0,94.0,-0.77
7.502,155.0,155.0,30.0,0.0,94.0,-0.77
7.536,157.0,156.0,30.0,0.0,94.0,-0.57
7.57,157.0,157.0,30.0,0.0,94.0,-0.57
7.604,162.0,160.0,30.0,0.0,94.0,1.1
7.638,163.0,162.0,30.0,0.0,94.0,0.99
7.672,164.0,163.0,30.0,0.0,94.0,0.89
7.706,164.0,164.0,30.0,0.0,94.0,0.89
7.74,165.0,164.0,30.0,0.0,94.0,0.89
7.774,166.0,166.0,30.0,0.0,94.0,0.89
7.808,167.0,166.0,30.0,0.0,94.0,0.89
7.842,167.0,167.0,30.0,0.0,94.0,0.89
7.876,167.0,167.0,30.0,0.0,94.0,0.99
7.91,168.0,168.0,30.0,0.0,94.0,0.89
7.944,168.0,168.0,30.0,0.0,94.0,0.89
7.978,168.0,168.0,30.0,0.0,94.0,0.89
8.012,168.0,168.0,30.0,0.0,94.0,0.89
8.046,169.0,169.0,30.0,0.0,107.0,0.89
8.08,169.0,169.0,30.0,0.0,107.0,0.89
8.114,169.0,169.0,30.0,0.0,107.0,0.89
8.148,169.0,169.0,30.0,0.0,107.0,0.89
8.182,169.0,169.0,30.0,0.0,107.0,0.89
8.216,169.0,169.0,30.0,0.0,107.0,0.68
8.25,169.0,169.0,30.0,0.0,107.0,0.68
8.284,169.0,169.0,30.0,0.0,107.0,-0.98
8.318,169.0,169.0,30.0,0.0,107.0,-0.98
8.352,171.0,171.0,30.0,0.0,107.0,-1.29
8.387,173.0,172.0,30.0,0.0,107.0,-1.29
8.422,173.0,173.0,30.0,0.0,107.0,-1.29
8.457,178.0,176.0,30.0,0.0,107.0,-1.4
8.492,178.0,177.0,30.0,0.0,107.0,-1.4
8.527,183.0,181.0,30.0,0.0,107.0,-1.29
8.562,183.0,182.0,30.0,0.0,107.0,-1.29
8.597,189.0,187.0,30.0,0.0,92.0,-1.29
8.631,189.0,188.0,30.0,0.0,92.0,-1.29
8.665,196.0,193.0,30.0,0.0,92.0,-1.29
8.699,196.0,195.0,30.0,0.0,92.0,-1.29
8.733,203.0,201.0,30.0,0.0,92.0,-0.78
8.767,203.0,202.0,30.0,0.0,92.0,-0.78
8.801,211.0,208.0,30.0,0.0,92.0,1.2
8.835,214.0,212.0,30.0,0.0,92.0,1.41
8.869,214.0,213.0,30.0,0.0,92.0,1.41
8.903,220.0,218.0,30.0,0.0,92.0,1.2
8.937,220.0,220.0,30.0,0.0,92.0,1.2
8.971,226.0,224.0,30.0,0.0,92.0,1.2
9.005,232.0,230.0,30.0,0.0,92.0,1.2
9.039,232.0,231.0,30.0,0.0,92.0,1.2
9.073,235.0,234.0,30.0,0.0,92.0,1.2
9.107,240.0,238.0,30.0,0.0,105.0,1.2
9.141,240.0,239.0,30.0,0.0,105.0,1.2
9.175,242.0,241.0,30.0,0.0,105.0,1.2
9.209,242.0,242.0,30.0,0.0,105.0,1.2
9.243,245.0,244.0,30.0,0.0,105.0,1.1
9.277,245.0,245.0,30.0,0.0,105.0,1.1
9.311,249.0,247.0,30.0,0.0,105.0,-0.78
9.345,250.0,249.0,30.0,0.0,105.0,-1.09
9.38,250.0,249.0,30.0,0.0,105.0,-1.09
9.415,249.0,249.0,30.0,0.0,105.0,-1.09
9.45,249.0,249.0,30.0,0.0,105.0,-1.09
9.485,248.0,249.0,30.0,0.0,105.0,-0.98
9.519,248.0,248.0,30.0,0.0,105.0,-0.98
9.553,248.0,248.0,30.0,0.0,105.0,-1.09
9.588,249.0,249.0,30.0,0.0,105.0,-0.98
9.622,249.0,249.0,30.0,0.0,105.0,-0.98
9.656,249.0,249.0,30.0,0.0,105.0,-0.98
9.69,249.0,249.0,30.0,0.0,95.0,-1.09
9.724,249.0,249.0,30.0,0.0,95.0,-1.09
9.758,250.0,249.0,30.0,0.0,95.0,-0.98
9.792,250.0,249.0,30.0,0.0,95.0,-0.98
9.826,250.0,249.0,30.0,0.0,95.0,-0.98
9.86,250.0,249.0,30.0,0.0,95.0,0.47
9.894,250.0,249.0,30.0,0.0,95.0,0.89
9.928,249.0,249.0,30.0,0.0,95.0,0.89
9.962,249.0,249.0,30.0,0.0,95.0,0.89
9.996,247.0,248.0,30.0,0.0,95.0,0.68
10.03,247.0,247.0,30.0,0.0,95.0,0.78
10.064,247.0,247.0,30.0,0.0,95.0,0.78
10.098,245.0,246.0,30.0,0.0,95.0,0.68
10.132,245.0,245.0,30.0,0.0,95.0,0.68
10.166,245.0,245.0,30.0,0.0,95.0,0.68
10.2,245.0,245.0,30.0,0.0,95.0,0.68
10.234,244.0,244.0,30.0,0.0,95.0,0.68
10.268,244.0,244.0,30.0,0.0,95.0,0.68
10.302,244.0,244.0,30.0,0.0,95.0,0.68
10.336,244.0,244.0,30.0,0.0,95.0,0.68
10.37,244.0,244.0,30.0,0.0,105.0,0.68
10.404,244.0,244.0,30.0,0.0,105.0,0.68
10.438,245.0,245.0,30.0,0.0,105.0,0.68
10.472,245.0,245.0,30.0,0.0,105.0,0.68
10.506,245.0,245.0,30.0,0.0,105.0,0.68
10.54,245.0,245.0,30.0,0.0,105.0,-0.57
10.574,245.0,245.0,30.0,0.0,105.0,-0.98
10.608,247.0,246.0,30.0,0.0,105.0,-1.19
10.643,247.0,247.0,30.0,0.0,105.0,-1.19
10.678,247.0,247.0,30.0,0.0,105.0,-1.19
10.713,249.0,249.0,30.0,0.0,105.0,-1.19
10.748,250.0,249.0,30.0,0.0,105.0,-1.19
10.783,250.0,249.0,30.0,0.0,105.0,-1.19
10.818,250.0,249.0,30.0,0.0,105.0,-1.19
10.853,249.0,249.0,30.0,0.0,105.0,-1.19
10.888,249.0,249.0,30.0,0.0,95.0,-1.19
10.922,249.0,249.0,30.0,0.0,95.0,-1.19
10.956,248.0,249.0,30.0,0.0,95.0,-1.19
10.99,249.0,249.0,30.0,0.0,95.0,-0.88
11.024,249.0,249.0,30.0,0.0,95.0,-0.88
11.058,250.0,249.0,30.0,0.0,95.0,0.47
11.092,249.0,249.0,30.0,0.0,95.0,0.89
11.126,249.0,249.0,30.0,0.0,95.0,0.89
11.16,249.0,249.0,30.0,0.0,95.0,0.89
11.194,248.0,248.0,30.0,0.0,95.0,0.68
11.228,248.0,248.0,30.0,0.0,95.0,0.68
11.262,247.0,247.0,30.0,0.0,95.0,0.68
11.296,247.0,247.0,30.0,0.0,95.0,0.68
11.33,246.0,246.0,30.0,0.0,95.0,0.68
11.364,246.0,246.0,30.0,0.0,95.0,0.68
11.398,247.0,247.0,30.0,0.0,95.0,0.68
