time,distance,filtered,setpoint,error,control,beam_angle
0.0,117.0,117.0,30.0,0.0,0.0,0.26
0.034,117.0,117.0,30.0,0.0,0.0,0.16
0.068,117.0,117.0,30.0,0.0,0.0,0.16
0.102,117.0,117.0,30.0,0.0,0.0,0.26
0.136,117.0,117.0,30.0,0.0,0.0,0.26
0.17,117.0,117.0,30.0,0.0,0.0,0.26
0.204,117.0,117.0,30.0,0.0,0.0,0.26
0.238,117.0,117.0,30.0,0.0,0.0,0.26
0.272,117.0,117.0,30.0,0.0,0.0,0.26
0.306,117.0,117.0,30.0,0.0,0.0,0.26
0.34,117.0,117.0,30.0,0.0,0.0,0.26
0.374,117.0,117.0,30.0,0.0,0.0,0.26
0.408,117.0,117.0,30.0,0.0,0.0,0.26
0.442,117.0,117.0,30.0,0.0,0.0,0.26
0.476,117.0,117.0,30.0,0.0,0.0,0.26
0.51,117.0,117.0,30.0,0.0,0.0,0.26
0.544,117.0,117.0,30.0,0.0,0.0,0.26
0.578,117.0,117.0,30.0,0.0,0.0,0.26
0.612,117.0,117.0,30.0,0.0,0.0,0.26
0.646,117.0,117.0,30.0,0.0,0.0,0.26
0.68,118.0,117.0,30.0,0.0,0.0,0.27
0.714,118.0,117.0,30.0,0.0,0.0,0.27
0.748,118.0,117.0,30.0,0.0,0.0,0.16
0.782,117.0,117.0,30.0,0.0,0.0,0.26
0.816,117.0,117.0,30.0,0.0,0.0,0.26
0.85,117.0,117.0,30.0,0.0,0.0,0.26
0.884,118.0,117.0,30.0,0.0,0.0,0.27
0.918,117.0,117.0,30.0,0.0,0.0,0.26
0.952,117.0,117.0,30.0,0.0,0.0,0.26
0.986,117.0,117.0,30.0,0.0,0.0,0.26
1.02,117.0,117.0,30.0,0.0,0.0,0.26
1.054,117.0,117.0,30.0,0.0,6.0,0.26
1.088,117.0,117.0,30.0,0.0,12.0,0.26
1.122,117.0,117.0,30.0,0.0,18.0,0.16
1.156,117.0,117.0,30.0,0.0,20.0,0.16
1.19,117.0,117.0,30.0,0.0,20.0,-0.77
1.224,117.0,117.0,30.0,0.0,20.0,-0.77
1.258,117.0,117.0,30.0,0.0,20.0,-2.33
1.292,117.0,117.0,30.0,0.0,20.0,-2.33
1.326,120.0,119.0,30.0,0.0,20.0,-3.8
1.36,120.0,120.0,30.0,0.0,20.0,-3.8
1.394,124.0,122.0,30.0,0.0,20.0,-3.8
1.428,126.0,125.0,30.0,0.0,20.0,-3.8
1.462,129.0,127.0,30.0,0.0,20.0,-3.8
1.496,129.0,128.0,30.0,0.0,20.0,-3.8
1.53,135.0,133.0,30.0,0.0,20.0,-3.8
1.564,139.0,137.0,30.0,0.0,20.0,-3.8
1.598,139.0,138.0,30.0,0.0,20.0,-3.8
1.632,147.0,144.0,30.0,0.0,20.0,-3.8
1.666,152.0,150.0,30.0,0.0,20.0,-3.8
1.7,152.0,152.0,30.0,0.0,20.0,-3.8
1.734,163.0,160.0,30.0,0.0,20.0,-3.8
1.768,168.0,166.0,30.0,0.0,20.0,-3.8
1.802,175.0,172.0,30.0,0.0,20.0,-3.8
1.836,175.0,174.0,30.0,0.0,20.0,-3.8
1.87,175.0,175.0,30.0,0.0,20.0,-3.8
1.904,190.0,185.0,30.0,0.0,20.0,-3.8
1.938,205.0,199.0,30.0,0.0,20.0,-3.89
1.972,205.0,203.0,30.0,0.0,20.0,-3.89
2.006,214.0,211.0,30.0,0.0,20.0,-3.9
2.04,214.0,213.0,30.0,0.0,20.0,-3.9
2.074,242.0,233.0,30.0,0.0,20.0,-4.0
2.108,242.0,240.0,30.0,0.0,20.0,-4.0
2.142,242.0,241.0,30.0,0.0,20.0,-4.0
2.176,242.0,242.0,30.0,0.0,20.0,-3.9
2.21,242.0,242.0,30.0,0.0,20.0,-3.9
2.244,241.0,241.0,30.0,0.0,20.0,-3.8
2.278,241.0,241.0,30.0,0.0,20.0,-3.8
2.312,242.0,241.0,30.0,0.0,20.0,-3.9
2.346,243.0,242.0,30.0,0.0,20.0,-3.9
2.38,243.0,243.0,30.0,0.0,20.0,-3.9
2.414,246.0,245.0,30.0,0.0,20.0,-3.8
2.448,246.0,246.0,30.0,0.0,20.0,-3.8
2.482,246.0,246.0,30.0,0.0,20.0,-3.8
2.516,250.0,248.0,30.0,0.0,20.0,-3.8
2.55,250.0,249.0,30.0,0.0,20.0,-3.9
